time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location
4/10/2020 5:35,0,0,0,0,0,0,1,,4/8/2020 6:00,1.414213562,0.707106781,0.707106781,0,2.828427125,0.707106781,2,,4/9/2020 1:15,1,0.577350269,3.785938897,4.041451884,3.055050463,0,3,,,,,,,,,,,4/9/2020 16:05,0.707106781,0.5,0.707106781,1.092906421,1.092906421,0,5,,4/8/2020 6:05,0,0,0,0,0,0,6,,,,,,,,,,,4/8/2020 3:10,0,0,0,0,0,0,8,,4/8/2020 8:05,0,3.535533906,3.535533906,0.707106781,0.707106781,0,9,,,,,,,,,,,,,,,,,,,,4/9/2020 19:20,0.707106781,1.095445115,0.447213595,0,0.894427191,0.707106781,12,,,,,,,,,,,4/9/2020 5:35,1.414213562,7.071067812,5.656854249,0,1.414213562,0,14,,4/8/2020 2:20,2.121320344,5.656854249,1.414213562,0,0,0,15,,4/9/2020 15:30,1.870440756,1.663446332,1.561743286,1.71266943,1.66889063,0.55571893,16,,,,,,,,,,,4/9/2020 17:00,0.577350269,0.577350269,0.577350269,0,0.577350269,0.577350269,18,,4/9/2020 16:10,0.975900073,0.487950036,0.899735411,0,0.534522484,0,19
4/10/2020 5:45,0,0,0,0,0,0,1,,4/8/2020 6:20,7.071067812,2.121320344,4.949747468,0,2.828427125,0,2,,4/9/2020 1:25,0,0,0,0,0,0,3,,,,,,,,,,,4/9/2020 16:10,0.547722558,0.836660027,0.547722558,0.447213595,0.894427191,0.447213595,5,,4/8/2020 6:15,0,0,0,0,0,0,6,,,,,,,,,,,4/8/2020 3:40,4.242640687,1.414213562,4.949747468,0,4.949747468,0,8,,4/8/2020 8:10,1.414213562,0.707106781,7.071067812,2.828427125,6.363961031,0,9,,,,,,,,,,,,,,,,,,,,4/9/2020 19:25,0.957427108,0.577350269,1.258305739,0,0.577350269,0,12,,,,,,,,,,,4/9/2020 5:40,0,0,0,0,0,0,14,,4/8/2020 2:25,0,0,0,0,0,0,15,,4/9/2020 15:35,1.504279609,1.60623784,1.680136049,1.752083308,1.852081014,0.694415898,16,,,,,,,,,,,4/9/2020 17:05,0.707106781,1,0.707106781,0,0.707106781,0.600925213,18,,4/9/2020 16:15,0.994428926,1.549193338,0.699205899,0,2.250925735,0.78173596,19
4/10/2020 5:50,0,0,0,0,0,0,1,,4/8/2020 6:25,0,0,0,0,0,0,2,,4/9/2020 1:35,0,0,0,0,0,0,3,,,,,,,,,,,4/9/2020 16:15,0.9258201,0.640869944,0.353553391,0,0.83452296,0.534522484,5,,4/8/2020 6:25,0,0,0,0,0,0,6,,,,,,,,,,,4/8/2020 3:45,4.242640687,0.707106781,0.707106781,0,2.121320344,0,8,,4/8/2020 8:35,1.238624451,0.703169746,0.906499681,1.019677812,0.754104297,0.826987331,9,,,,,,,,,,,,,,,,,,,,4/9/2020 19:30,0.632455532,0.836660027,0.632455532,0,0.752772653,0.894427191,12,,,,,,,,,,,4/9/2020 5:45,0.707106781,3.535533906,2.121320344,0,2.828427125,0,14,,4/8/2020 2:30,0,0,0,0,0,0,15,,4/9/2020 15:40,1.400577082,1.352140092,1.53148769,1.324973794,1.375103302,0.467099366,16,,,,,,,,,,,4/9/2020 17:10,1.240112409,2.193309386,1.621353718,0,1.676486224,0.937436867,18,,4/9/2020 16:20,1.224744871,0.707106781,0.707106781,0,0,0.707106781,19
4/10/2020 6:40,0,0,0,0,0,0,1,,4/8/2020 6:30,4.949747468,4.242640687,1.414213562,0,4.949747468,0,2,,4/9/2020 1:40,0,0,0,0,0,0,3,,,,,,,,,,,4/9/2020 16:20,0.816496581,0.577350269,0.5,0.5,0.5,0.5,5,,4/8/2020 6:30,0,0,0,0,0,0,6,,,,,,,,,,,4/8/2020 3:50,2.121320344,4.949747468,4.242640687,0,2.828427125,0,8,,4/8/2020 8:40,0.761892207,0.748944667,0.761023211,0.690835674,0.778643813,0.75750996,9,,,,,,,,,,,,,,,,,,,,4/9/2020 19:35,1.264911064,0.40824829,1.095445115,0,0.836660027,0.816496581,12,,,,,,,,,,,4/9/2020 5:50,4.041451884,2.516611478,1.527525232,0,0,0,14,,4/8/2020 3:00,0,5.656854249,5.656854249,0,2.828427125,0,15,,4/9/2020 15:45,1.469076875,1.609982734,1.668115312,1.872187993,1.87613672,0.478713554,16,,,,,,,,,,,4/9/2020 17:15,0.690065559,0.755928946,0.690065559,0,0.975900073,0.377964473,18,,4/9/2020 16:25,1.258305739,0.5,0.5,0,0,0.5,19
4/10/2020 6:55,0,0,0,0,0,0,1,,4/8/2020 6:35,0,0,0,0,0,0,2,,4/9/2020 1:50,2.828427125,2.121320344,0,4.949747468,0,0,3,,,,,,,,,,,4/9/2020 16:25,0.5,0.5,0.5,0.816496581,1.414213562,0.5,5,,4/8/2020 6:45,0,0,0,0,0,0,6,,,,,,,,,,,4/8/2020 3:55,0,0,0,0,0,0,8,,4/8/2020 8:45,0.834313149,0.784066546,0.984382403,0.785731969,0.883028064,0.704284147,9,,,,,,,,,,,,,,,,,,,,4/9/2020 19:40,1,0.836660027,0.836660027,0,1.140175425,0.547722558,12,,,,,,,,,,,4/9/2020 6:05,3.535533906,1.414213562,4.949747468,0,6.363961031,0,14,,4/8/2020 3:05,0,0,0,0,0,0,15,,4/9/2020 15:50,1.613499812,1.935680734,1.641255558,1.929180948,1.808327489,0.493548117,16,,,,,,,,,,,4/9/2020 17:20,1.054092553,1.96497102,0.666666667,0,0.927960727,0.916125381,18,,4/9/2020 16:30,0.833333333,0.833333333,0.881917104,0,0.78173596,0.440958552,19
4/10/2020 7:15,0,0,0,0,0,0,1,,4/8/2020 6:40,0,0,0,0,0,0,2,,4/9/2020 2:10,2.121320344,4.949747468,0,0.707106781,1.414213562,0,3,,,,,,,,,,,4/9/2020 16:30,0.577350269,0.577350269,1,0.577350269,0.577350269,0.577350269,5,,4/8/2020 6:50,1.414213562,1.414213562,0.707106781,2.828427125,4.242640687,0,6,,,,,,,,,,,4/8/2020 4:10,0,0,0,0,0,0,8,,4/8/2020 8:50,0.77909186,0.684754619,0.809938269,0.763824961,0.763824961,0.709884855,9,,,,,,,,,,,,,,,,,,,,4/9/2020 19:45,1,0.577350269,1,0,0,0.577350269,12,,,,,,,,,,,4/9/2020 6:15,0,0,0,0,0,0,14,,4/8/2020 3:15,4.123105626,3.366501646,4.031128874,0,0.816496581,0,15,,4/9/2020 15:55,1.743608079,1.578629748,1.653364818,1.764549904,1.574103322,0.785905248,16,,,,,,,,,,,4/9/2020 17:25,0.788810638,0.707106781,0.674948558,0,0.942809042,0.816496581,18,,4/9/2020 16:35,0.577350269,0,1,0,0.577350269,0.577350269,19
4/10/2020 7:30,0,0,0,0,0,0,1,,4/8/2020 6:55,4.242640687,0,0.707106781,0,0,0,2,,4/9/2020 2:20,0.707106781,3.535533906,2.828427125,0.707106781,0,0,3,,,,,,,,,,,4/9/2020 16:35,0.40824829,0.752772653,0,0,0.632455532,0.547722558,5,,4/8/2020 7:00,2.645751311,2.645751311,2.645751311,2.645751311,3.214550254,0,6,,,,,,,,,,,4/8/2020 4:15,4.949747468,3.535533906,1.414213562,0,2.121320344,0,8,,4/8/2020 8:55,0.748118772,0.819289262,0.77168045,0.783618756,0.920666861,0.678376667,9,,,,,,,,,,,,,,,,,,,,4/9/2020 19:50,0.957427108,0.5,0.816496581,0,0.816496581,0.957427108,12,,,,,,,,,,,4/9/2020 6:20,0,0,0,0,0,0,14,,4/8/2020 3:20,0,0,0,0,0,0,15,,4/9/2020 16:00,1.659986613,1.417114166,1.679803301,1.566712919,1.473108383,0.730045912,16,,,,,,,,,,,4/9/2020 17:30,0.755928946,0.816496581,0.755928946,0,0.816496581,0.755928946,18,,4/9/2020 16:40,0.632455532,0.823272602,0.823272602,0,1.032795559,0.875595036,19
4/10/2020 7:40,0,0,0,0,0,0,1,,4/8/2020 7:15,0,0,0,0,0,0,2,,4/9/2020 2:30,1.414213562,2.121320344,0.707106781,4.242640687,4.949747468,0,3,,,,,,,,,,,4/9/2020 16:40,0.632455532,0.752772653,0.516397779,0,0.816496581,0.40824829,5,,4/8/2020 7:10,0,0,0,0,0,0,6,,,,,,,,,,,4/8/2020 4:20,0,0,0,0,0,0,8,,4/8/2020 9:00,0.932389941,0.804865429,0.83866794,0.7815186,0.815663846,0.699011486,9,,,,,,,,,,,,,,,,,,,,4/9/2020 19:55,0.816496581,0.752772653,0.752772653,0,0.752772653,0.98319208,12,,,,,,,,,,,4/9/2020 6:35,0,0,0,0,0,0,14,,4/8/2020 3:25,0,0,0,0,0,0,15,,4/9/2020 16:05,1.45428834,1.589623938,1.566151394,1.761058699,1.751210024,0.552506251,16,,,,,,,,,,,4/9/2020 17:35,0.957427108,0.957427108,0.577350269,0,0.577350269,0.816496581,18,,4/9/2020 16:45,4.01781746,0.951189731,0.487950036,0,0.975900073,0.447213595,19
4/10/2020 8:00,0,0,0,0,0,0,1,,4/8/2020 7:20,0.707106781,1.414213562,0.707106781,0,2.828427125,0,2,,4/9/2020 2:50,0,0,0,0,0,0,3,,,,,,,,,,,4/9/2020 16:45,1.527525232,0.577350269,1,1.154700538,0.577350269,0,5,,4/8/2020 7:15,0,0,0,0,0,0,6,,,,,,,,,,,4/8/2020 4:50,3.696845502,2.217355783,3.741657387,0,0.577350269,0,8,,4/8/2020 9:05,0.716541949,0.812065307,0.749947322,0.800994957,0.760514165,0.693454133,9,,,,,,,,,,,,,,,,,,,,4/9/2020 20:00,1.414213562,0,0,0,0.707106781,0.707106781,12,,,,,,,,,,,4/9/2020 6:45,0,0,0,0,0,0,14,,4/8/2020 3:35,0,0,0,0,0,0,15,,4/9/2020 16:10,1.613238047,1.992984525,1.478528495,1.701883051,1.88349906,0.639940473,16,,,,,,,,,,,4/9/2020 17:40,0,0,0,0,1,0.5,18,,4/9/2020 16:50,0.40824829,0.752772653,0.40824829,0,0.752772653,0.547722558,19
4/10/2020 8:10,0,0,0,0,0,0,1,,4/8/2020 7:25,0.577350269,4.582575695,5.773502692,0,5.131601439,0,2,,4/9/2020 2:55,4.163331999,2.516611478,1.527525232,3.605551275,1.527525232,0,3,,,,,,,,,,,4/9/2020 16:50,0.40824829,0.632455532,0.752772653,0.40824829,0.836660027,0.516397779,5,,4/8/2020 7:20,0,0,0,0,0,0,6,,,,,,,,,,,4/8/2020 5:05,0,0,0,0,0,0,8,,4/8/2020 9:10,0.783803323,0.771608728,0.76786848,0.785831725,0.789787134,0.757744641,9,,,,,,,,,,,,,,,,,,,,4/9/2020 20:05,0.577350269,0.577350269,0.577350269,0,0.577350269,1,12,,,,,,,,,,,4/9/2020 7:00,4.949747468,5.656854249,4.242640687,0,7.071067812,0,14,,4/8/2020 3:40,0,0,0,0,0,0,15,,4/9/2020 16:15,1.666888136,1.887476944,1.616635556,1.427851424,1.648852751,0.668557923,16,,,,,,,,,,,4/9/2020 17:45,0.577350269,1,0.577350269,0,0.577350269,0.577350269,18,,4/9/2020 16:55,2.732520204,0.752772653,3.326659987,0,0.816496581,0.707106781,19
4/10/2020 8:25,0,0,0,0,0,0,1,,4/8/2020 7:30,0,0,0,0,0,0,2,,4/9/2020 3:00,0.707106781,2.828427125,3.535533906,0,1.414213562,0,3,,,,,,,,,,,4/9/2020 16:55,0.894427191,0.836660027,0.447213595,0.547722558,0.707106781,0.447213595,5,,4/8/2020 7:25,0,0,0,0,0,0,6,,,,,,,,,,,4/8/2020 5:10,0,0,0,0,0,0,8,,4/8/2020 9:15,0.719559287,0.933503386,0.795707348,0.933012765,0.950708238,0.688917932,9,,,,,,,,,,,,,,,,,,,,4/9/2020 20:10,0,0,0,0,0,0,12,,,,,,,,,,,4/9/2020 7:05,0,0,0,0,0,0,14,,4/8/2020 3:45,0,0,0,0,0,0,15,,4/9/2020 16:20,1.629849765,1.392286443,1.737777832,1.591443467,1.552500052,0.866025404,16,,,,,,,,,,,4/9/2020 17:50,0,0.894427191,0.836660027,0,0.707106781,0.836660027,18,,4/9/2020 17:00,1.154700538,0,0,0,1.154700538,0.577350269,19
4/10/2020 8:45,0,0,0,0,0,0,1,,4/8/2020 7:35,0,0,0,0,0,0,2,,4/9/2020 3:20,0,0,0,0,0,0,3,,,,,,,,,,,4/9/2020 17:00,0.5,0.816496581,0.5,0.957427108,0.816496581,0.5,5,,4/8/2020 7:55,0,0,0,0,0,0,6,,,,,,,,,,,4/8/2020 5:15,0,0,0,0,0,0,8,,4/8/2020 9:20,0.751104977,0.823060253,0.751924116,0.741296974,0.939263617,0.778384451,9,,,,,,,,,,,,,,,,,,,,4/9/2020 20:15,0,0,0,0,0,0,12,,,,,,,,,,,4/9/2020 7:40,0,0,0,0,0,0,14,,4/8/2020 3:50,0,0,0,0,0,0,15,,4/9/2020 16:25,1.585854971,1.436171614,1.751244223,1.808978713,1.45706695,0.527046277,16,,,,,,,,,,,4/9/2020 17:55,2.645751311,3.464101615,2.081665999,0,2.309401077,0.707106781,18,,4/9/2020 17:05,0,0.707106781,0.707106781,0,0.707106781,1.414213562,19
4/10/2020 8:55,0,0,0,0,0,0,1,,4/8/2020 7:40,0,0,0,0,0,0,2,,4/9/2020 3:25,0,0,0,0,0,0,3,,,,,,,,,,,4/9/2020 17:05,1.949358869,3.130495168,1.224744871,2.828427125,2.828427125,0,5,,4/8/2020 8:10,0,0,0,0,0,0,6,,,,,,,,,,,4/8/2020 5:20,0,0,0,0,0,0,8,,4/8/2020 9:25,0.854918054,0.871464384,0.870478006,0.667257041,0.858427997,0.764849267,9,,,,,,,,,,,,,,,,,,,,4/9/2020 20:20,3.055050463,2.081665999,2.645751311,0,2.516611478,0,12,,,,,,,,,,,4/9/2020 7:50,0,0,0,0,0,0,14,,4/8/2020 4:00,0,0,0,0,0,0,15,,4/9/2020 16:30,1.427944113,1.635729121,1.664917782,1.595343835,1.417658668,0.788810638,16,,,,,,,,,,,4/9/2020 18:00,1.414213562,0.707106781,0,0,0.707106781,0,18,,4/9/2020 17:10,0.866025404,1.922093766,0.666666667,0,0.666666667,0.755928946,19
4/10/2020 9:10,0,0,0,0,0,0,1,,4/8/2020 7:45,0,5.656854249,1.414213562,0,1.414213562,0,2,,4/9/2020 3:30,0,0,0,0,0,0,3,,,,,,,,,,,4/9/2020 17:10,0,0,0,0,0,0,5,,4/8/2020 8:20,0,0,0,0,0,0,6,,,,,,,,,,,4/8/2020 5:30,4.242640687,1.414213562,0,0,0.707106781,0,8,,4/8/2020 9:30,1.200030152,1.184667615,0.86203403,0.973181775,0.913242443,0.7451896,9,,,,,,,,,,,,,,,,,,,,4/9/2020 20:25,0.5,0.5,0,0,0.816496581,0.957427108,12,,,,,,,,,,,4/9/2020 7:55,0,0,0,0,0,0,14,,4/8/2020 4:05,0,0,0,0,0,0,15,,4/9/2020 16:35,1.352289752,1.512817863,1.679278646,1.501837821,1.539265402,1.029857301,16,,,,,,,,,,,4/9/2020 18:05,1,0.836660027,2.48997992,0,2.073644135,0,18,,4/9/2020 17:15,0.816496581,3.696845502,4,0,1.707825128,0,19
4/10/2020 9:45,0,0,0,0,0,0,1,,4/8/2020 7:50,0,0,0,0,0,0,2,,4/9/2020 3:50,0,0,0,0,0,0,3,,,,,,,,,,,4/9/2020 17:15,2.225394561,3.265986324,1.069044968,2.410295378,2.507132682,0.447213595,5,,4/8/2020 8:25,0,0,0,0,0,0,6,,,,,,,,,,,4/8/2020 5:50,0,2.828427125,3.535533906,0,2.121320344,0,8,,4/8/2020 9:35,0.687885838,0.745260818,0.790488658,0.629744505,0.754455611,0.653621951,9,,,,,,,,,,,,,,,,,,,,4/9/2020 20:30,1.414213562,0.707106781,0,0,0.707106781,0.707106781,12,,,,,,,,,,,4/9/2020 8:05,7.071067812,0.707106781,4.242640687,0,3.535533906,0,14,,4/8/2020 4:15,1.414213562,0,0,0,0.707106781,0,15,,4/9/2020 16:40,1.944424896,2.097969931,1.470565053,1.527256467,1.58113883,0.51754917,16,,,,,,,,,,,4/9/2020 18:10,0,0,0,0,0,0,18,,4/9/2020 17:20,1.949358869,0.707106781,0.707106781,0,3.346640106,1,19
4/10/2020 9:50,2.828427125,0,2.121320344,2.121320344,4.949747468,0,1,,4/8/2020 7:55,0,0,0,0,0,0,2,,4/9/2020 4:00,0,0,0,0,0,0,3,,,,,,,,,,,4/9/2020 17:20,0,0,0,0,0,0,5,,4/8/2020 8:30,0,0,0,0,0,0,6,,,,,,,,,,,4/8/2020 5:55,0,0,0,0,0,0,8,,4/8/2020 9:40,0.797617409,0.713785291,1.032873202,0.933214946,0.970426098,0.71909656,9,,,,,,,,,,,,,,,,,,,,4/9/2020 20:35,1.224744871,1.032795559,0.632455532,0,0.40824829,0.752772653,12,,,,,,,,,,,4/9/2020 8:10,3.785938897,3.055050463,4.163331999,0,3.214550254,0,14,,4/8/2020 4:20,4.949747468,0.707106781,3.535533906,0,6.363961031,0,15,,4/9/2020 16:45,1.277015752,1.551674034,1.534016013,1.22762017,1.431334325,0.577350269,16,,,,,,,,,,,4/9/2020 18:15,2.645751311,1.527525232,2.309401077,0,1.527525232,0.707106781,18,,4/9/2020 17:25,1.397276262,1.718249386,4.029652,0,1.772810521,0.547722558,19
4/10/2020 11:00,0.707106781,0.707106781,1.414213562,7.071067812,0,0,1,,4/8/2020 8:05,0,0,0,0,0,0,2,,4/9/2020 4:05,0,0,0,0,0,0,3,,,,,,,,,,,4/9/2020 17:25,0.577350269,0.577350269,0,0.577350269,1.154700538,0.577350269,5,,4/8/2020 8:35,0.784464541,0.730045912,0.554700196,0.877058019,0.730045912,0.730045912,6,,,,,,,,,,,4/8/2020 6:00,0,2.828427125,4.242640687,0,1.414213562,0,8,,4/8/2020 9:45,0.960599996,0.817886701,0.790030382,1.009368643,0.891373785,0.6993308,9,,,,,,,,,,,,,,,,,,,,4/9/2020 20:40,0,0,0.577350269,0,0.577350269,0.577350269,12,,,,,,,,,,,4/9/2020 8:15,0,0,0,0,0,0,14,,4/8/2020 4:25,0,0,0,0,0,0,15,,4/9/2020 16:50,1.334225892,1.444200224,1.150224271,1.533488605,1.373213125,0.755928946,16,,,,,,,,,,,4/9/2020 18:20,0,0,0,0,0,0,18,,4/9/2020 17:30,0.707106781,1.414213562,0,0,0,0,19
4/10/2020 11:35,5.656854249,1.414213562,0,0,0.707106781,0,1,,4/8/2020 8:10,0,0,0,0,0,0,2,,4/9/2020 4:10,2.828427125,2.121320344,5.656854249,0.707106781,5.656854249,0,3,,,,,,,,,,,4/9/2020 17:30,1.095445115,0.707106781,0.547722558,0.836660027,0.836660027,0,5,,4/8/2020 8:40,0.883347627,0.75,0.739830038,0.75,0.707106781,0.630656224,6,,,,,,,,,,,4/8/2020 6:15,0,0,0,0,0,0,8,,4/8/2020 9:50,0.626671435,0.778384451,0.723746864,0.721226779,0.9508952,0.745669102,9,,,,,,,,,,,,,,,,,,,,4/9/2020 20:45,0.707106781,0,0,0,0,0,12,,,,,,,,,,,4/9/2020 9:45,0,0,0,0,0,0,14,,4/8/2020 4:40,0,0,0,0,0,0,15,,4/9/2020 16:55,1.576340219,1.648001545,1.694465143,1.36376262,1.639937175,0.707106781,16,,,,,,,,,,,4/9/2020 18:30,0,0,0,0,0,0,18,,4/9/2020 17:35,4.242640687,1.414213562,3.535533906,0,7.071067812,0,19
4/10/2020 12:25,0,0,0,0,0,0,1,,4/8/2020 8:30,0,0,0,0,0,0,2,,4/9/2020 4:25,4.242640687,3.593976442,2.160246899,3.685557398,1.5,0,3,,,,,,,,,,,4/9/2020 17:35,0.707106781,4.242640687,0.707106781,0.707106781,0,0,5,,4/8/2020 8:45,0.664588986,0.794719414,0.735214622,0.865409235,0.766009779,0.78797867,6,,,,,,,,,,,4/8/2020 6:20,0.707106781,3.535533906,6.363961031,0,4.242640687,0,8,,4/8/2020 9:55,0.787853172,1.08818619,0.784994978,0.999250468,0.878670173,0.588973643,9,,,,,,,,,,,,,,,,,,,,4/9/2020 20:50,0,0,0.577350269,0,0.577350269,0,12,,,,,,,,,,,4/9/2020 9:50,0,0,0,0,0,0,14,,4/8/2020 4:50,0,0,0,0,0,0,15,,4/9/2020 17:00,1.513524464,1.562157525,1.559465541,1.635735386,1.430754634,0.666666667,16,,,,,,,,,,,4/9/2020 18:35,0.707106781,0.707106781,0.707106781,0,0,0.707106781,18,,4/9/2020 17:40,0.577350269,1.527525232,0.577350269,0,0.577350269,0.577350269,19
4/10/2020 12:30,5.656854249,1.414213562,2.121320344,2.121320344,0,0,1,,4/8/2020 8:35,2.314460012,2.034785216,0.657836255,0,1.498537299,0.930949336,2,,4/9/2020 4:30,1.414213562,6.363961031,0.707106781,1.414213562,2.121320344,0,3,,,,,,,,,,,4/9/2020 17:40,0.816496581,0.5,2.872281323,2.986078811,3.593976442,0.577350269,5,,4/8/2020 8:50,0.894530611,0.896596504,0.918511445,0.826257346,0.974228507,0.818382692,6,,,,,,,,,,,4/8/2020 6:25,0,0,0,0,0,0,8,,4/8/2020 10:00,0.939169619,0.884502113,0.72961907,0.725959188,0.842642072,0.729439084,9,,,,,,,,,,,,,,,,,,,,4/9/2020 20:55,1.5,0.5,1.632993162,0,0.5,0.816496581,12,,,,,,,,,,,4/9/2020 10:05,2.828427125,4.242640687,0,0,2.121320344,0,14,,4/8/2020 4:55,3.535533906,1.414213562,7.071067812,0,1.414213562,0,15,,4/9/2020 17:05,1.52709391,1.912100019,1.309738531,1.664557295,1.854382695,0.836660027,16,,,,,,,,,,,4/9/2020 18:40,1,0,0,0,0.577350269,1.527525232,18,,4/9/2020 17:45,0,0,0.707106781,0,2.121320344,0.707106781,19
4/10/2020 12:45,0,0,0,0,0,0,1,,4/8/2020 8:40,1.075612221,0.909816795,0.948577247,3.535533906,0.774596669,0.687811665,2,,4/9/2020 4:50,0,0,0,0,0,0,3,,,,,,,,,,,4/9/2020 17:45,0,0,0,0.707106781,0,0,5,,4/8/2020 8:55,0.658493315,1.004192891,0.890661165,0.725293334,0.706512324,0.923093083,6,,,,,,,,,,,4/8/2020 6:35,2.828427125,4.242640687,1.414213562,0,0,0,8,,4/8/2020 10:05,0.821750489,0.742199919,0.820320942,0.810605562,0.748498758,0.723561502,9,,,,,,,,,,,,,,,,,,,,4/9/2020 21:05,0.547722558,0.516397779,1.224744871,0,0.752772653,1.169045194,12,,,,,,,,,,,4/9/2020 10:45,0,0,0,0,0,0,14,,4/8/2020 5:10,0,0,0,0,0,0,15,,4/9/2020 17:10,1.387346814,1.790656755,1.226061094,1.234800058,1.094463093,0.707106781,16,,,,,,,,,,,4/9/2020 18:50,2.828427125,4.949747468,1.414213562,0,3.535533906,0,18,,4/9/2020 17:50,0.577350269,0.577350269,1,0,1,0.577350269,19
4/10/2020 14:20,0,0,0,0,0,0,1,,4/8/2020 8:45,0.78628886,0.702743379,0.713362356,0,0.863753275,0.848383127,2,,4/9/2020 5:00,2.121320344,2.828427125,3.535533906,1.414213562,2.121320344,0,3,,,,,,,,,,,4/9/2020 17:50,1,0.577350269,0.577350269,1,1.154700538,0.577350269,5,,4/8/2020 9:00,0.647697611,0.851111182,0.780868809,0.790183677,0.835201159,0.739973632,6,,,,,,,,,,,4/8/2020 6:50,1.414213562,4.949747468,4.242640687,0,2.828427125,0,8,,4/8/2020 10:10,0.936312076,0.739627278,0.722842625,0.765641493,0.711843533,0.682731427,9,,,,,,,,,,,,,,,,,,,,4/9/2020 21:15,1.414213562,2.121320344,4.949747468,0,4.949747468,0,12,,,,,,,,,,,4/9/2020 10:50,0,0,0,0,0,0,14,,4/8/2020 5:15,4.219004622,1.949358869,3.464101615,0,2.588435821,0,15,,4/9/2020 17:15,1.432995442,1.279552618,1.450613,1.461325553,1.706650512,0.534522484,16,,,,,,,,,,,4/9/2020 18:55,0,0,0,0,0,0,18,,4/9/2020 17:55,4.932882862,4.041451884,0,0,1.732050808,0.707106781,19
4/10/2020 15:05,0,0,0,0,0,0,1,,4/8/2020 8:50,0.821845518,0.890098441,0.814904968,2.828427125,0.601037726,0.873535311,2,,4/9/2020 5:05,0,0,0,0,0,0,3,,,,,,,,,,,4/9/2020 17:55,1.154700538,0.577350269,0,0.577350269,1.154700538,0,5,,4/8/2020 9:05,0.723512847,1.45999279,0.853825797,1.343283169,1.47838865,0.832882761,6,,,,,,,,,,,4/8/2020 7:10,0,0,0,0,0,0,8,,4/8/2020 10:15,0.755396414,0.765188263,0.77407698,0.792824967,0.755130007,0.746285234,9,,,,,,,,,,,,,,,,,,,,4/9/2020 21:20,0,0.707106781,1.414213562,0,1.414213562,0.707106781,12,,,,,,,,,,,4/9/2020 11:20,0,0,0,0,0,0,14,,4/8/2020 5:25,2.121320344,4.949747468,0.707106781,0,2.828427125,0,15,,4/9/2020 17:20,1.910592138,1.522773975,1.742478661,1.627993341,1.35934767,0.816496581,16,,,,,,,,,,,4/9/2020 19:00,0,4.949747468,2.828427125,0,3.535533906,0,18,,4/9/2020 18:00,0,0,0,0,0,0,19
4/10/2020 15:20,0,0,0,0,0,0,1,,4/8/2020 8:55,0.84900417,0.822658907,0.661800422,0,1.109144725,0.769041253,2,,4/9/2020 5:10,4.358898944,5.131601439,2.081665999,4.932882862,2.516611478,0,3,,,,,,,,,,,4/9/2020 18:00,0,0,0,0,0,0,5,,4/8/2020 9:10,1.362770288,1.62397709,1.60628725,1.250714082,0.749073502,0.645842318,6,,,,,,,,,,,4/8/2020 7:20,0,0,3.535533906,0,3.535533906,0,8,,4/8/2020 10:20,0.837234458,0.850056559,0.899251826,0.851469318,0.768051981,0.764915782,9,,,,,,,,,,,,,,,,,,,,4/9/2020 21:30,0.577350269,1,0,0,0.577350269,0.577350269,12,,,,,,,,,,,4/9/2020 11:45,0,0,0,0,0,0,14,,4/8/2020 5:30,0,0,0,0,0,0,15,,4/9/2020 17:25,1.261140829,1.856776521,1.798147195,2.040074695,1.82051798,0.957427108,16,,,,,,,,,,,4/9/2020 19:05,0,0,0,0,0,0,18,,4/9/2020 18:05,0.707106781,0.707106781,0.707106781,0,0.707106781,0.707106781,19
